,Stock Name,Number of Feartures Selected,Train R^2,Train Correlation,Train MAE,Train Directional Accuracy,Test R^2,Test Correlation,Test MAE,Test Directional Accuracy,EBITDA,Management - Balancesheet Net Debt To Equity - Average,Management - Capital Discipline  Avg ( delta Earn For Common/delta Capital Employed),People Filter Avg (Sales/Employee),Strategy Filter EBITDA CAGR, Revenue CAGR, Margin CAGR,Financial Filter ( Last 3 Year Data ) ROE Avg, Free Cash Flow Avg,US IP IP Index Last Price,EU EUCCEMU Index Last Price,EU ECCPEMUY Index Last Price,Chinese Renminbi USDCNY Curncy Last Price,Japanese Yen USDJPY Curncy Last Price,Indian Rupee USDINR Curncy Last Price,LME Copper LMCADY Comdty Last Price,S&P 500 SPX Index Last Price,Germany EHUPDE Index Last Price,Italy EHUPIT Index Last Price,Hibor HIHD03M Index Last Price,Topix Japan TPX Index Price Earnings Ratio (P/E),MSCI China MXCN Index Price Earnings Ratio (P/E),MSCI Asia Pacific MXAP Index Price Earnings Ratio (P/E),India Commercial Credit INCMCREY Index Last Price, FDTGOFSF Index PX_LAST, FDTGOFSF Index PX_LAST.1, MXAPJ Index PE_RATIO, MXAPJ Index RETURN_COM_EQY, JAPAN (10 YEAR ISSUE) GTJPY10Y Govt,1D China CNCPIYOY Index Last Price,1D LME Copper LMCADY Comdty Last Price,1D UBS US real estate bubble index CHBBNYC Index Last Price,1D France EHUPFR Index Last Price,1D Japan OEJPDGBO Index Last Price,1D Libor US0003M Index Last Price,1D S&P500 SPX Index Price Earnings Ratio (P/E),1D  VIX Index PX_LAST,1D  SHASHR Index PE_RATIO,1D  SPX Index PX_LAST,2D EU ECCPEMUY Index Last Price,2D LME Copper LMCADY Comdty Last Price,2D UK EHUPGB Index Last Price,2D S&P500 SPX Index Price Earnings Ratio (P/E),2D  VIX Index PX_LAST,2D  FDTGOFSF Index PX_LAST,2D  FDTGOFSF Index PX_LAST.1,2D  SHASHR Index PX_TO_BOOK_RATIO,2D  SHCOMP Index PX_LAST,2D  SPX Index PE_RATIO,2D  SPX Index PX_TO_BOOK_RATIO
34,MRK UN Equity,10,0.8177695223355973,0.904306099910643,0.09101339237539005,90.80459770114942,0.7750359732746531,0.885527297977678,0.09840111090927615,89.47368421052632,-0.7157544414775884,0.0,-13.787139552349577,0.0,0.1906630843379172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29440767876051177,0.0,0.22119508729997747,0.0,0.0,0.4299688575760415,0.2157987041135422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10658984872369442,0.0,0.0,0.0,0.0,0.0,-0.04320699983116699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,MSFT UW Equity,16,0.8809446770576533,0.9385865314704087,0.09788682243821192,80.0,0.8440585929294095,0.9269465459829728,0.10328376069497641,90.9090909090909,0.0,0.0,0.0,-1.6711514671899574,0.0,0.0,0.0,0.0,0.0,0.0,0.17153054222059352,-0.15643405710536862,-0.3933471826198109,0.0,0.19093442817252015,0.20480441657565265,-0.3267647923553934,0.24746974012696676,0.17385472198331217,0.0,0.0,0.0434061975151808,0.04340619751518007,0.0,-0.06557594047607213,-0.06557594047606918,-0.0806959532070153,0.0,0.0,0.0,0.0,0.0,0.0,-0.08249456433162262,0.0,0.0,0.0,-0.050134934442321685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NEE UN Equity,12,0.6642891259029541,0.8150393400952827,0.09510300531943212,72.0,0.6014086833490478,0.7889068059221752,0.12154861242089315,84.0909090909091,0.0,-1.8168817861612339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000813304820272,0.1912017956801683,0.0,0.0,0.1791491384061151,0.0,0.0,0.0,-0.03139611489699786,-0.03139611489699653,-0.08199511520962433,0.0,0.0,0.03740365932865679,0.19869917763134112,0.08649854131103907,0.0,0.0,-0.075660960128467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NKE UN Equity,12,0.7265232160139027,0.8523633122172154,0.10703158832054528,83.6734693877551,0.5838504466390912,0.7914938042326598,0.13513655809030117,76.19047619047619,-0.35745865145529143,4.265508685954163,0.0,0.0,0.0,0.0,-0.2810154592901911,0.0,0.0,0.2116251978583603,0.0,-0.18759180679654172,0.0,0.0,0.17515953806016624,0.21174791594457107,-0.2371240623817689,0.0,0.0,0.07355308569285803,0.06887177930569349,0.0,0.0,0.0,0.0,0.0,0.0,0.1391658110233848,0.0,0.0,0.0,0.0,0.0,-0.03685349885419629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,NVDA UW Equity,9,0.7953246158902172,0.8918097419798786,0.2544820329967942,87.14285714285714,0.5004449994401852,0.7329362612523282,0.35229066762718064,80.64516129032258,0.0,0.0,0.0,4.924556927165694,0.0,0.0,0.0,0.0,0.0,0.0,0.5830804644407421,0.0,0.0,-0.4234151285971253,0.0,0.0,-0.8737412996805303,0.0,0.0,0.0,0.0,0.0,0.0,0.4332865549642435,-0.1154228477246276,-0.11542284772464037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090335216335371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,PFE UN Equity,10,0.8461374297358506,0.9198572877005708,0.0993786885329101,86.45833333333334,0.7855545237090236,0.8914981309764237,0.11729622134612928,78.57142857142857,0.0,0.0,4.172635025130701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2019080681778602,-0.09086146001253508,0.0,0.0,0.0,0.0,-0.08689989850008971,0.20211475437763834,0.17000406989166528,0.0,0.0,0.0,0.0,0.0,0.11184020283683381,0.1118402028368342,0.07339129144538474,0.25188753419298426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,PG UN Equity,17,0.8094324093720631,0.8996846166141022,0.059361494460710554,87.0,0.6348686087502524,0.8055111438151275,0.09834176841565768,84.0909090909091,0.0,0.0,0.0,-4.173521840989172,-0.2945603996550266,0.0,-0.1905056543376939,0.9325678884687986,-1.3517943328173167e-14,0.0,0.0,-0.05616469253599892,0.0,0.022910569261537988,0.0,0.2670933527944566,-0.204346197491803,-0.18107181487834825,0.0,0.0,0.06118892244826855,0.0,0.0,0.0,-0.04678077414860335,-0.04678077414860446,-0.0768722079717555,0.0,0.0187393760636225,0.0,0.0,0.0,0.0,-0.036369014828487096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,QCOM UW Equity,19,0.8556171072440677,0.9249957336356027,0.9665129229911918,62.65060240963856,0.8187601573822261,0.928813787740199,1.082200977600405,63.888888888888886,16.835957262929504,-67.41521816190121,0.0,0.0,-1.4916946298122065,1.7753621345963686,0.0,31.537325181792358,0.0,3.9760436400688817,0.0,1.3152541737844086,15.069420437494292,0.0,0.0,0.0,0.0,-5.917600820071525,7.271328866733883,-3.132761476495362,0.8529877728102545,0.0,0.0,0.0,-0.6676588203283531,-0.6676588203310212,-1.3940007128510836,-7.232000398627267,0.0,0.0,0.0,1.1571085780615176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37079518283509033,0.0,0.0,0.0,0.0,0.0,0.0,0.460630334778983,0.0,0.0,0.0
42,SBUX UW Equity,15,0.8320870400842495,0.9121880508339548,0.12176662975301031,90.81632653061224,0.6001729922701244,0.7893583903890495,0.16500643803693618,76.19047619047619,0.0,21.104669798397595,0.0,-1.247890679678676e-13,0.0,-0.30827532453151324,0.0,0.0,0.0,0.44629852814549315,0.0,-0.16155014996841605,0.0,-0.10479374314340595,0.34173117617515514,-0.42215072870885967,-0.12584460470672926,0.6959460080525407,0.0,0.0,0.0,0.0,0.0,-0.19165042016566872,0.0,0.0,0.08252741353188724,0.18557732343989408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06898447334182808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,SLB UN Equity,16,0.8294378455225213,0.9107347833055025,0.12248156567573641,92.13483146067416,0.7453031777990367,0.8650365826575853,0.15110921442231132,97.43589743589743,0.9233849478695998,-2.3651838004292176,6.884537960317321,-20.921721295524563,0.0,-0.2870862575859164,0.0,0.0,0.0,0.3942595035785227,0.0,-0.14560950262068098,0.0,0.0,0.0,0.0,-0.3741434469616005,0.0,0.40711400483124643,-0.08210964892482159,0.0,-0.04708447385267076,-0.04708447385261747,0.0,0.0,0.0,0.06602574135109975,0.0,0.06743779544324652,0.0,0.0,0.0,0.09520084119246798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,SYK UN Equity,14,0.8143647066611572,0.9024215792306591,0.0951435766619536,82.79569892473118,0.7779197968455333,0.8821235470870076,0.1033019160370036,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017124716187794,-0.16365291102063806,-0.16931341616320886,0.2714931643937695,0.0,0.2597341659973411,0.0,0.0,-0.12750661138192623,0.19554187026519654,0.1265757065704524,0.07848768268654253,-0.016691653275377874,-0.016691653275378276,0.0,0.0,0.0,0.0,0.0,0.05631280847007457,0.0,0.0,-0.12429100782014417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,T UN Equity,11,0.8563202420209589,0.9253757301879917,0.0738509000266137,84.61538461538461,0.796847956721565,0.8961650318995815,0.09047055880989532,79.48717948717949,0.1089675811878476,0.0,0.0,0.0,-0.18759611445461644,0.0,0.0,0.0,0.12359244908331832,0.0,0.0,0.0,-0.21151620042094907,0.0,0.08616742394756584,0.0,0.0,0.38236804517444795,0.0,0.14099085752509244,0.07769000642635243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06743654208732126,0.0,-0.061521928928123346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,TJX UN Equity,11,0.752388395206353,0.8674032483259175,0.1332111249910082,81.37254901960785,0.6858842825652289,0.8433668937164246,0.17454358139973536,81.81818181818183,0.0,-3.593899811989545,-1.1721936352256395,-8.233328437929711e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1917093750103482,-0.21517659194402786,0.0,0.29673028014298014,0.0,0.0,0.0,0.0,0.0,0.11069906458206766,0.0,0.0,0.0,0.0,0.0,0.0,0.4478886284819254,0.0,0.0,0.0,0.0,0.0687995728242696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042777140700116435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,TMO UN Equity,13,0.8541285975837902,0.9241907798630048,0.09352585496361124,93.02325581395348,0.8680204722135398,0.9337521292226042,0.0804626836519813,91.8918918918919,0.0,0.0,-15.556125632662592,0.0,0.0,-0.07814335277335108,0.0,0.0,0.0,0.331422728247948,0.0,-0.1834676099621416,0.0,-0.09014288005086216,0.19962930037380466,0.0,0.0,0.0,0.0,0.13186234881425712,0.0971577764011378,-0.05246692558780529,-0.05246692558820497,0.0,0.0,0.0,0.14748588223271739,0.0,0.0,0.0,0.0,0.0,0.08094547146940405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,UNH UN Equity,16,0.8442622241447862,0.9188374307486533,0.12065546333791623,92.0,0.7028496731821041,0.8476205087169295,0.14187500318833962,90.9090909090909,0.0,15.725111122353459,-5.467614382873642,0.0,0.2679288986787796,0.0,-0.26869806936213353,0.0,0.0,0.0,0.0,0.0,0.4175304460107441,-0.264921690076489,0.0,0.0,0.0,-0.3332590343662378,0.4385820532697537,0.0,0.0,-0.058482083327890046,-0.05848208332761027,0.0,0.0,0.0,0.0,0.0,0.11185039214520202,0.0,0.0,0.0,0.0,0.0,0.026740681242375348,0.05273785967535064,-0.04869001741557213,0.0,-0.06761912309693703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,UNP UN Equity,13,0.8427530049610047,0.9180157977731128,0.08053887382666383,90.10989010989012,0.7588137122867906,0.88059982775672,0.1017885085670509,90.0,0.0,-7.236505426038047,0.0,3.010626129272679,-0.23768452743715682,0.0,0.0,-2.153722037002026,0.0,0.0,0.0,-0.10360199490233066,0.4906378117402466,-0.10951908560570187,0.0,0.0,-0.20273410961081284,-0.1616565420761952,0.0,0.10658770365023877,0.0,0.0,0.0,0.0,-0.06931042122425178,-0.06931042122426433,-0.08115293194671037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,UPS UN Equity,11,0.7960581249960924,0.8922208947318442,0.045604411234397034,81.0126582278481,0.7344633987798054,0.8597579942328666,0.07085412600574477,77.14285714285715,0.0,-1.3536229883381952,0.7707860051047781,0.0,-0.25979909013298425,0.0,0.0,-0.2561375460903393,0.0,0.0,0.0,-0.030621367646015547,0.0,0.0,0.0,0.0,-0.09675555348525008,0.0,0.0,0.07769501107279231,0.0,0.0,0.0,-0.05093222677821584,-0.016938213644861068,-0.016938213644866758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02034158886788277,0.0
51,VZ UN Equity,9,0.7008993401994699,0.8371973125849549,0.0825699208925941,80.0,0.7190283060914359,0.8479788087070744,0.08796498961526776,85.71428571428571,0.0,0.0,0.0,0.0,-0.08750140390323709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14211894615129156,0.14025487230604447,-0.08389285064830616,0.10575889212141305,0.128811950000682,0.06897577151912396,0.0,0.0,0.0,0.0,0.0,0.0,-0.07116209243420812,0.0,0.060498763773327004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,WMT UN Equity,10,0.8896215514943628,0.94319751457177,0.07861400830023683,76.47058823529412,0.8283636185518554,0.9220545607012032,0.078778035097421,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08222636613441132,0.0,0.0,-0.05493540176449335,0.0,0.0,-0.1596663595790216,0.09482829699339573,-0.15992911457247957,0.0,0.0,0.13026517555645445,0.0,0.027063860778514023,0.027063860778513995,0.0,0.0,0.0,-0.06381268502030414,-0.1263129809827072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,XOM UN Equity,12,0.7835343027545707,0.8851747300700417,0.061032437549621864,88.23529411764706,0.7346578796244887,0.8584453136700614,0.06936649017066121,88.88888888888889,0.041439591018785304,0.0,0.0,-0.08158069655538161,-0.0851033940752433,0.04109835733117249,-0.10650912149568117,0.0,0.0,0.0,0.0,0.0,0.274285026512888,0.0,0.06788208311657462,0.0,-0.040309410812537604,0.0,0.0,0.0,0.0,0.0,0.0,-0.05733855770242456,-0.07916468643667339,-0.07916468643667345,0.0,0.0,0.0,0.0,0.0,-0.08467044012400265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
